Category code; Overture Taxonomy
silent_disco; [professional_services,event_planning,silent_disco]
sommelier_service; [professional_services,event_planning,sommelier_service]
team_building_activity; [professional_services,event_planning,team_building_activity]
trivia_host; [professional_services,event_planning,trivia_host]
valet_service; [professional_services,event_planning,valet_service]
venue_and_event_space; [professional_services,event_planning,venue_and_event_space]
videographer; [professional_services,event_planning,videographer]
wedding_chapel; [professional_services,event_planning,wedding_chapel]
wedding_planning; [professional_services,event_planning,wedding_planning]
party_equipment_rental; [professional_services,event_planning,party_equipment_rental]
audiovisual_equipment_rental; [professional_services,event_planning,party_equipment_rental,audiovisual_equipment_rental]
bounce_house_rental; [professional_services,event_planning,party_equipment_rental,bounce_house_rental]
karaoke_rental; [professional_services,event_planning,party_equipment_rental,karaoke_rental]
photographer; [professional_services,event_planning,photographer]
boudoir_photography; [professional_services,event_planning,photographer,boudoir_photography]
event_photography; [professional_services,event_planning,photographer,event_photography]
session_photography; [professional_services,event_planning,photographer,session_photography]
funeral_services_and_cemeteries; [professional_services,funeral_services_and_cemeteries]
cremation_services; [professional_services,funeral_services_and_cemeteries,cremation_services]
mortuary_services; [professional_services,funeral_services_and_cemeteries,mortuary_services]
internet_service_provider; [professional_services,internet_service_provider]
web_hosting_service; [professional_services,internet_service_provider,web_hosting_service]
it_service_and_computer_repair; [professional_services,it_service_and_computer_repair]
data_recovery; [professional_services,it_service_and_computer_repair,data_recovery]
it_consultant; [professional_services,it_service_and_computer_repair,it_consultant]
it_support_and_service; [professional_services,it_service_and_computer_repair,it_support_and_service]
mobile_phone_repair; [professional_services,it_service_and_computer_repair,mobile_phone_repair]
telecommunications; [professional_services,it_service_and_computer_repair,telecommunications]
junk_removal_and_hauling; [professional_services,junk_removal_and_hauling]
dumpster_rentals; [professional_services,junk_removal_and_hauling,dumpster_rentals]
laundry_services; [professional_services,laundry_services]
dry_cleaning; [professional_services,laundry_services,dry_cleaning]
laundromat; [professional_services,laundry_services,laundromat]
legal_services; [professional_services,legal_services]
court_reporter; [professional_services,legal_services,court_reporter]
process_servers; [professional_services,legal_services,process_servers]
musical_instrument_services; [professional_services,musical_instrument_services]
piano_services; [professional_services,musical_instrument_services,piano_services]
vocal_coach; [professional_services,musical_instrument_services,vocal_coach]
3d_printing_service; [professional_services,3d_printing_service]
acoustical_consultant; [professional_services,acoustical_consultant]
adoption_services; [professional_services,adoption_services]
advertising_agency; [professional_services,advertising_agency]
copywriting_service; [professional_services,copywriting_service]
internet_marketing_service; [professional_services,internet_marketing_service]
merchandising_service; [professional_services,merchandising_service]
social_media_agency; [professional_services,social_media_agency]
after_school_program; [professional_services,after_school_program]
bank_equipment_service; [professional_services,bank_equipment_service]
air_duct_cleaning_service; [professional_services,air_duct_cleaning_service]
antenna_service; [professional_services,antenna_service]
appliance_repair_service; [professional_services,appliance_repair_service]
appraisal_services; [professional_services,appraisal_services]
architect; [professional_services,architect]
architectural_designer; [professional_services,architectural_designer]
art_restoration_service; [professional_services,art_restoration_service]
awning_supplier; [professional_services,awning_supplier]
bail_bonds_service; [professional_services,bail_bonds_service]
bike_repair_maintenance; [professional_services,bike_repair_maintenance]
billing_services; [professional_services,billing_services]
bookbinding; [professional_services,bookbinding]
bookkeeper; [professional_services,bookkeeper]
bus_rentals; [professional_services,bus_rentals]
business_consulting; [professional_services,business_consulting]
calligraphy; [professional_services,calligraphy]
car_broker; [professional_services,car_broker]
career_counseling; [professional_services,career_counseling]
carpet_dyeing; [professional_services,carpet_dyeing]
cemeteries; [professional_services,cemeteries]
certification_agency; [professional_services,certification_agency]
child_care_and_day_care; [professional_services,child_care_and_day_care]
day_care_preschool; [professional_services,child_care_and_day_care,day_care_preschool]
clock_repair_service; [professional_services,clock_repair_service]
commercial_printer; [professional_services,commercial_printer]
commercial_refrigeration; [professional_services,commercial_refrigeration]
commissioned_artist; [professional_services,commissioned_artist]
community_book_boxes; [professional_services,community_book_boxes]
community_gardens; [professional_services,community_gardens]
computer_hardware_company; [professional_services,computer_hardware_company]
courier_and_delivery_services; [professional_services,courier_and_delivery_services]
crane_services; [professional_services,crane_services]
customs_broker; [professional_services,customs_broker]
delegated_driver_service; [professional_services,delegated_driver_service]
diamond_dealer; [professional_services,diamond_dealer]
digitizing_services; [professional_services,digitizing_services]
donation_center; [professional_services,donation_center]
duplication_services; [professional_services,duplication_services]
e_commerce_service; [professional_services,e_commerce_service]
editorial_services; [professional_services,editorial_services]
elder_care_planning; [professional_services,elder_care_planning]
electrical_consultant; [professional_services,electrical_consultant]
electronics_repair_shop; [professional_services,electronics_repair_shop]
elevator_service; [professional_services,elevator_service]
emergency_service; [professional_services,emergency_service]
employment_agencies; [professional_services,employment_agencies]
temp_agency; [professional_services,employment_agencies,temp_agency]
engraving; [professional_services,engraving]
environmental_abatement_services; [professional_services,environmental_abatement_services]
environmental_testing; [professional_services,environmental_testing]
farm_equipment_repair_service; [professional_services,farm_equipment_repair_service]
feng_shui; [professional_services,feng_shui]
fingerprinting_service; [professional_services,fingerprinting_service]
food_and_beverage_consultant; [professional_services,food_and_beverage_consultant]
forestry_service; [professional_services,forestry_service]
fortune_telling_service; [professional_services,fortune_telling_service]
furniture_rental_service; [professional_services,furniture_rental_service]
furniture_repair; [professional_services,furniture_repair]
furniture_reupholstery; [professional_services,furniture_reupholstery]
genealogists; [professional_services,genealogists]
generator_installation_repair; [professional_services,generator_installation_repair]
goldsmith; [professional_services,goldsmith]
graphic_designer; [professional_services,graphic_designer]
gunsmith; [professional_services,gunsmith]
hazardous_waste_disposal; [professional_services,hazardous_waste_disposal]
hydraulic_repair_service; [professional_services,hydraulic_repair_service]
hydro_jetting; [professional_services,hydro_jetting]
ice_supplier; [professional_services,ice_supplier]
immigration_assistance_services; [professional_services,immigration_assistance_services]
indoor_landscaping; [professional_services,indoor_landscaping]
jewelry_repair_service; [professional_services,jewelry_repair_service]
junkyard; [professional_services,junkyard]
knife_sharpening; [professional_services,knife_sharpening]
laboratory; [professional_services,laboratory]
lawn_mower_repair_service; [professional_services,lawn_mower_repair_service]
life_coach; [professional_services,life_coach]
lottery_ticket; [professional_services,lottery_ticket]
machine_and_tool_rentals; [professional_services,machine_and_tool_rentals]
machine_shop; [professional_services,machine_shop]
mailbox_center; [professional_services,mailbox_center]
marketing_agency; [professional_services,marketing_agency]
matchmaker; [professional_services,matchmaker]
mediator; [professional_services,mediator]
metal_detector_services; [professional_services,metal_detector_services]
misting_system_services; [professional_services,misting_system_services]
mobility_equipment_services; [professional_services,mobility_equipment_services]
mooring_service; [professional_services,mooring_service]
music_production_services; [professional_services,music_production_services]
nanny_services; [professional_services,nanny_services]
notary_public; [professional_services,notary_public]
package_locker; [professional_services,package_locker]
packaging_contractors_and_service; [professional_services,packaging_contractors_and_service]
patent_law; [professional_services,patent_law]
payroll_services; [professional_services,payroll_services]
personal_assistant; [professional_services,personal_assistant]
pest_control_service; [professional_services,pest_control_service]
powder_coating_service; [professional_services,powder_coating_service]
printing_services; [professional_services,printing_services]
private_investigation; [professional_services,private_investigation]
product_design; [professional_services,product_design]
propane_supplier; [professional_services,propane_supplier]
public_adjuster; [professional_services,public_adjuster]
public_relations; [professional_services,public_relations]
record_label; [professional_services,record_label]
recording_and_rehearsal_studio; [professional_services,recording_and_rehearsal_studio]
recycling_center; [professional_services,recycling_center]
sandblasting_service; [professional_services,sandblasting_service]
screen_printing_t_shirt_printing; [professional_services,screen_printing_t_shirt_printing]
security_services; [professional_services,security_services]
septic_services; [professional_services,septic_services]
shipping_center; [professional_services,shipping_center]
shoe_repair; [professional_services,shoe_repair]
shoe_shining_service; [professional_services,shoe_shining_service]
shredding_services; [professional_services,shredding_services]
sign_making; [professional_services,sign_making]
snow_removal_service; [professional_services,snow_removal_service]
snuggle_service; [professional_services,snuggle_service]
software_development; [professional_services,software_development]
talent_agency; [professional_services,talent_agency]
taxidermist; [professional_services,taxidermist]
telephone_services; [professional_services,telephone_services]
tenant_and_eviction_law; [professional_services,tenant_and_eviction_law]
tent_house_supplier; [professional_services,tent_house_supplier]
translation_services; [professional_services,translation_services]
tv_mounting; [professional_services,tv_mounting]
typing_services; [professional_services,typing_services]
video_film_production; [professional_services,video_film_production]
watch_repair_service; [professional_services,watch_repair_service]
water_delivery; [professional_services,water_delivery]
web_designer; [professional_services,web_designer]
well_drilling; [professional_services,well_drilling]
wildlife_control; [professional_services,wildlife_control]
writing_service; [professional_services,writing_service]
storage_facility; [professional_services,storage_facility]
rv_and_boat_storage_facility; [professional_services,storage_facility,rv_and_boat_storage_facility]
boat_storage_facility; [professional_services,storage_facility,rv_and_boat_storage_facility,boat_storage_facility]
rv_storage_facility; [professional_services,storage_facility,rv_and_boat_storage_facility,rv_storage_facility]
self_storage_facility; [professional_services,storage_facility,self_storage_facility]
sewing_and_alterations; [professional_services,sewing_and_alterations]
gents_tailor; [professional_services,sewing_and_alterations,gents_tailor]
utility_service; [professional_services,utility_service]
electricity_supplier; [professional_services,utility_service,electricity_supplier]
garbage_collection_service; [professional_services,utility_service,garbage_collection_service]
natural_gas_supplier; [professional_services,utility_service,natural_gas_supplier]
public_phones; [professional_services,utility_service,public_phones]
public_restrooms; [professional_services,utility_service,public_restrooms]
water_supplier; [professional_services,utility_service,water_supplier]
structure_and_geography; [structure_and_geography]
bridge; [structure_and_geography,bridge]
canal; [structure_and_geography,canal]
dam; [structure_and_geography,dam]
desert; [structure_and_geography,desert]
forest; [structure_and_geography,forest]
geologic_formation; [structure_and_geography,geologic_formation]
island; [structure_and_geography,island]
mountain; [structure_and_geography,mountain]
natural_hot_springs; [structure_and_geography,natural_hot_springs]
nature_reserve; [structure_and_geography,nature_reserve]
pier; [structure_and_geography,pier]
public_plaza; [structure_and_geography,public_plaza]
quay; [structure_and_geography,quay]
river; [structure_and_geography,river]
skyscraper; [structure_and_geography,skyscraper]
tower; [structure_and_geography,tower]
weir; [structure_and_geography,weir]
